bing	1.0	0.6	0.3	0.2	0.6	0.6	0.3333333333333333	0.6	0.4	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.6666666666666666	1.0	1.0	1.0	1.0
data mining	1.0	0.8	0.5	0.01694915254237288	0.06779661016949153	0.0847457627118644	0.03333333333333333	0.125	0.14492753623188406	0.0	0.7142857142857143	0.55	0.5483870967741935	0.3709677419354839	0.3372093023255814	0.2892561983471074	0.271523178807947	0.1910569105691057	0.16257668711656442	0.10554561717352415	0.3711444907017137	1.0	0.9175862958634237	0.9097488644266644	1.0
google	1.0	0.6	0.3	0.2	0.6	0.6	0.3333333333333333	0.6	0.4	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.10416666666666667	0.6708333333333333	1.0	0.984520475331786	0.984520475331786	1.0
salsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
web search	1.0	0.4	0.4	0.016666666666666666	0.03333333333333333	0.06666666666666667	0.03278688524590164	0.06153846153846154	0.11428571428571428	0.0	0.375	0.5217391304347826	0.3829787234042553	0.35294117647058826	0.3191489361702128	0.3025210084033613	0.3088235294117647	0.2926829268292683	0.18815331010452963	0.10067114093959731	0.35407017728169227	1.0	1.0	0.9111989796674573	1.0
