data mining	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.06790123456790123	0.07327586206896551	0.08712121212121213	0.09666666666666666	0.11326860841423948	0.12933753943217666	0.11779448621553884	0.10905349794238683	0.09577922077922078	0.09810470433155076	0.0	0.0	0.0	0.058823529411764705
google	0.0	0.2	0.1	0.0	0.2	0.2	0.0	0.2	0.13333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.09090909090909091	0.09090909090909091	0.06382978723404255	0.06382978723404255	0.010582010582010581	0.010582010582010581	0.007704160246533128	0.10127167646100207	0.0	0.5	0.5	0.3333333333333333
bing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.043478260869565216	0.03278688524590164	0.03278688524590164	0.024193548387096774	0.024193548387096774	0.01951219512195122	0.01951219512195122	0.007704160246533128	0.0255350099742096	0.0	0.0	0.0	0.043478260869565216
salsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
web search	0.0	0.2	0.1	0.0	0.016666666666666666	0.016666666666666666	0.0	0.03076923076923077	0.02857142857142857	0.0	0.13636363636363635	0.13333333333333333	0.13432835820895522	0.1085972850678733	0.08928571428571429	0.0784313725490196	0.07553956834532374	0.08495575221238938	0.08398133748055987	0.09104704097116843	0.10472003164909525	0.0	0.5	0.5	0.3333333333333333
