dance	0.07592372703778724
music	0.04871830690787176
cuban	0.022420898232870017
new	0.02004609904309562
latin	0.019487322763148705
salsa	0.017496682265837817
hop	0.015820353425997066
wikipedia	0.014947265488580011
de	0.014842494936089964
la	0.014702800866103235
articles	0.01449325976112314
albums	0.014283718656143049
page	0.014178948103653001
popular	0.013934483481176223
songs	0.01355032478871272
article	0.013026472026262486
rock	0.012747083886289028
hip	0.012747083886289028
history	0.012013690018858698
most	0.011664454843891878
jazz	0.011629531326395194
cuba	0.0114199902214151
main	0.01079136690647482
first	0.010686596353984773
such	0.010651672836488092
see	0.01061674931899141
hot	0.010581825801494726
more	0.010267514144024586
musical	0.010127820074037857
all	0.009953202486554446
one	0.009918278969057764
american	0.009883355451561082
many	0.009883355451561082
style	0.0098484319340644
top	0.009429349724104212
best	0.009149961584130752
links	0.009080114549137389
but	0.009045191031640707
puerto	0.008800726409163932
some	0.008556261786687155
e	0.00848641475169379
who	0.008451491234197108
folk	0.008102256059230286
like	0.007962561989243557
free	0.007892714954250193
styles	0.007857791436753511
swing	0.007787944401760146
terms	0.0076482503317734166
rap	0.007578403296780051
t	0.007543479779283369
changes	0.007543479779283369
v	0.007508556261786687
list	0.007508556261786687
create	0.007508556261786687
view	0.007508556261786687
portal	0.007438709226793322
contact	0.007438709226793322
encyclopedia	0.007299015156806594
search	0.00722916812181323
early	0.007194244604316546
york	0.0071243975693231825
billboard	0.007019627016833135
wikipedia,	0.007019627016833135
navigation	0.006984703499336453
dances	0.0069497799818397715
house	0.006914856464343089
el	0.006914856464343089
african	0.006914856464343089
music.	0.006914856464343089
use	0.0068100859118530414
spanish	0.006705315359362996
airplay	0.006705315359362996
known	0.00663546832436963
pop	0.0066005448068729485
united	0.006460850736886219
edit	0.00632115666689949
references	0.0062513096319061255
help	0.0062513096319061255
performed	0.006181462596912762
country	0.006111615561919396
two	0.0060766920444227145
street	0.006006845009429349
additional	0.005902074456939303
related	0.005902074456939303
called	0.005867150939442621
music,	0.005797303904449257
song	0.005797303904449257
under	0.005797303904449257
these	0.005797303904449257
contents	0.005762380386952573
into	0.005762380386952573
form	0.005762380386952573
dancing	0.0057274568694558915
categories:	0.00569253335195921
reggaeton	0.005657609834462528
ballet	0.005657609834462528
lindy	0.005657609834462528
son	0.005587762799469162
album	0.005587762799469162
featured	0.0055528392819724805
